item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q16386048,Hit-Girl,comic book limited series,Hit-Girl,miniserie a fumetti
http://www.wikidata.org/entity/Q95047,Nausicaä of the Valley of the Wind,Japanese manga series,Nausicaä della Valle del vento,manga
http://www.wikidata.org/entity/Q3521220,The Haunt of Fear,American bi-monthly horror comic,The Haunt of Fear,serie a fumetti statunitense horror degli anni Cinquanta della EC Comics
http://www.wikidata.org/entity/Q92592,Grey,Japanese manga series,Grey,manga
http://www.wikidata.org/entity/Q95035,Saikano,Japanese manga series,"Lei, l'arma finale",manga seinen scritto e disegnato da Shin Takahashi
http://www.wikidata.org/entity/Q95064,Project Superpowers,limited series,Project Superpowers,fumetto
http://www.wikidata.org/entity/Q7842551,Trinity,American comic book series,Trinità,serie a fumetti pubblicata da DC Comics
http://www.wikidata.org/entity/Q103411,V for Vendetta,graphic novel by Alan Moore and David Lloyd,V for Vendetta,miniserie a fumetti
http://www.wikidata.org/entity/Q239230,Heroman,Japanese manga series,Heroman,serie di manga
http://www.wikidata.org/entity/Q286648,Blue,Japanese manga series by Kiriko Nananan,Blue,manga creata da Kiriko Nananan
http://www.wikidata.org/entity/Q3382556,Picsou Magazine,French Disney comics magazine,Picsou Magazine,rivista a fumetti Disney francese
http://www.wikidata.org/entity/Q712714,Battle Athletes Victory,manga,Battle athletes daiundōkai,serie televisiva anime del 1997
http://www.wikidata.org/entity/Q302066,Cat Shit One,Japanese manga series,Cat Shit One,serie di manga
http://www.wikidata.org/entity/Q280619,Ai Yori Aoshi,Japanese manga series,Sempre più blu,manga creato da Kō Fumizuki
http://www.wikidata.org/entity/Q603842,Ronin,limited series,Ronin,miniserie a fumetti
http://www.wikidata.org/entity/Q3517804,Tempus fugit,French comic from the series Raghnarok,Tempus fugit,fumetto francese della serie Raghnarok
http://www.wikidata.org/entity/Q834204,Global Frequency,fictional organization,Global Frequency,fumetto
http://www.wikidata.org/entity/Q288211,Battle Club,Japanese manga series,Battle Club,manga
http://www.wikidata.org/entity/Q162235,Bone,comic book series by Jeff Smith,Bone,fumetto
http://www.wikidata.org/entity/Q710369,Tokyo Underground,manga,Tokyo Underground,serie di manga
http://www.wikidata.org/entity/Q712711,801 T.T.S. Airbats,manga,Aozora Shōjotai,serie di manga
http://www.wikidata.org/entity/Q9629084,Weapon X,comic book series,Weapon X,serie a fumetti
http://www.wikidata.org/entity/Q977202,The Hard Goodbye,comic,Un duro addio,miniserie a fumetti
http://www.wikidata.org/entity/Q204280,Murder Princess,Japanese manga series,Murder Princess,serie di manga
http://www.wikidata.org/entity/Q16525530,Aliens: Rogue,comic,Aliens: Fuorilegge,miniserie a fumetti
http://www.wikidata.org/entity/Q182476,Code:Breaker,Japanese manga series,Code: Breaker,manga di Akimine Kamijyo
http://www.wikidata.org/entity/Q7883943,Underworld Unleashed,multi-title comic book crossover event released by DC Comics in 1995,Underworld Unleashed,miniserie a fumetti crossover pubblicata dalla DC Comics
http://www.wikidata.org/entity/Q3575248,Zeppelin,Canadian Magazine of French Comics,Zeppelin,Rivista canadese di fumetti francesi
http://www.wikidata.org/entity/Q59696,Maus,graphic novel by Art Spiegelman,Maus,romanzo grafico di Art Spiegelman
http://www.wikidata.org/entity/Q255014,O-Parts Hunter,Japanese manga series,666 Satan,Manga giapponese
http://www.wikidata.org/entity/Q12291426,The Batman Adventures,DC Comics comic book series,Le avventure di Batman,serie a fumetti statunitense
http://www.wikidata.org/entity/Q308035,xxxHolic,Japanese manga series,XxxHOLiC,manga seinen creato dal gruppo di autrici CLAMP
http://www.wikidata.org/entity/Q83563,I Kill Giants,American comic book limited series,I Kill Giants,fumetto
http://www.wikidata.org/entity/Q114946,Don Dracula,Japanese manga series,Don Dracula,manga di Osamu Tezuka
http://www.wikidata.org/entity/Q216204,Fruits Basket,Japanese manga series,Fruits Basket,manga shōjo scritto e disegnato da Natsuki Takaya
http://www.wikidata.org/entity/Q71783,Legionnaires 3,limited comics series,Legionnaires 3,miniserie a fumetti della DC Comics
http://www.wikidata.org/entity/Q3461073,Paulette,French comic strip,Paulette,personaggio immaginario dell'omonima serie a fumetti francese di genere erotico-politico
http://www.wikidata.org/entity/Q250526,Dororo,Japanese manga series,Dororo,manga del 1967 di Osamu Tezuka
http://www.wikidata.org/entity/Q3977952,Superman's Pal Jimmy Olsen,comic book series,Superman's Pal Jimmy Olsen,serie a fumetti DC Comics
http://www.wikidata.org/entity/Q282494,All-Star Superman,twelve-issue comic book series featuring Superman that was published from November 2005 to October 2008,All Star Superman,miniserie a fumetti
http://www.wikidata.org/entity/Q712152,Cutie Honey Flash,manga,Cutie Honey Flash,serie di manga
http://www.wikidata.org/entity/Q275953,Mermaid Melody Pichi Pichi Pitch,Japanese manga series,Mermaid Melody - Principesse sirene,manga e anime di Michiko Yokote e Pink Hanamori
http://www.wikidata.org/entity/Q513101,From Hell,comics limited series by Alan Moore and Eddie Campbell,From Hell,miniserie a fumetti
http://www.wikidata.org/entity/Q666802,Stumptown,comic book limited series,Stumptown,serie a fumetti statunitense
http://www.wikidata.org/entity/Q717512,Tokimeki Tonight,Japanese manga series,Batticuore notturno - Ransie la strega,serie di manga
http://www.wikidata.org/entity/Q195659,Rough,Japanese manga series,Rough,manga di Mitsuru Adachi
http://www.wikidata.org/entity/Q14224246,Challenger,comic series,Challenger,comic serie franco-belga
http://www.wikidata.org/entity/Q512835,Batman: The Long Halloween,limited comic book series by Jeph Loeb (1996-1997),Batman: Il lungo Halloween,miniserie a fumetti
http://www.wikidata.org/entity/Q5466910,For Tomorrow,comics Superman saga,Per il domani,saga a fumetti di Superman
http://www.wikidata.org/entity/Q29233,300,1998 comic book limited series,300,opera a fumetti scritta e disegnata da Frank Miller
http://www.wikidata.org/entity/Q307015,Magico,Japanese manga series,Magico,manga di Naoki Iwamoto
http://www.wikidata.org/entity/Q3532107,Topolino,Italian Disney comics magazine launched in 1932,Topolino,periodico italiano di fumetti
http://www.wikidata.org/entity/Q235311,Doraemon,Japanese manga by Fujiko F. Fujio (FUJIMOTO Hiroshi),Doraemon,manga scritto e disegnato da Fujiko F. Fujio
http://www.wikidata.org/entity/Q92818,Junk: Record of the Last Hero,Japanese manga series,Junk - Cronache dell'ultimo eroe,manga di Kia Asamiya
http://www.wikidata.org/entity/Q834950,Teen Titans Go!,limited series,Teen Titans Go!,serie a fumetti
http://www.wikidata.org/entity/Q221369,Chobits,Japanese manga series,Chobits,manga ed un anime illustrato dalle CLAMP
http://www.wikidata.org/entity/Q16152573,Amazing X-Men,comic book series,Amazing X-Men,Serie a fumetti
http://www.wikidata.org/entity/Q927863,Fallen Son: The Death of Captain America,limited series,Capitan America: Morte di un eroe,miniserie a fumetti
http://www.wikidata.org/entity/Q715804,Cat's Eye,1981 manga by Tsukasa Hojo,Occhi di gatto,manga e anime di Tsukasa Hōjō
http://www.wikidata.org/entity/Q719201,Capeta,Japanese manga series,Capeta,manga e anime di Masahito Soda
http://www.wikidata.org/entity/Q1114420,Dengeki Daioh,Japanese manga magazine,Dengeki Daiō,rivista di manga
http://www.wikidata.org/entity/Q764835,Vampire Princess Miyu,Japanese manga series,Vampire Princess Miyu,manga di Toshiki Hirano e Narumi Kakinouchi
http://www.wikidata.org/entity/Q484259,Kamisama Kiss,Japanese manga series,Kamisama Kiss,manga shōjo scritto e disegnato da Julietta Suzuki
http://www.wikidata.org/entity/Q804555,Bakuman,Japanese manga series,Bakuman.,serie Manga Giapponese
http://www.wikidata.org/entity/Q1082736,Manga Time Kirara,Japanese manga magazine,Manga Time Kirara,rivista giapponese di manga
http://www.wikidata.org/entity/Q770533,Bessatsu Margaret,Japanese manga magazine,Bessatsu Margaret,rivista contenitore di manga shōjo pubblicata mensilmente dalla Shūeisha
http://www.wikidata.org/entity/Q714398,Best Student Council,Japanese manga series,Gokujō seitokai,serie di manga
http://www.wikidata.org/entity/Q2331527,Black Hole,comic book series written and illustrated by Charles Burns,Black Hole,fumetto scritto da Charles Burns
http://www.wikidata.org/entity/Q452374,Ah My Buddha,Japanese manga series,Amaenaideyo!!,manga di Toshinori Sogabe
http://www.wikidata.org/entity/Q3677262,Tim Tyler's Luck,adventure comic strip,Cino e Franco,serie di fumetti statunitense
http://www.wikidata.org/entity/Q1089899,Superboy's Legion,two-issue comic book mini-series published by DC Comics,Superboy's Legion,miniserie a fumetti pubblicata dalla DC Comics
http://www.wikidata.org/entity/Q2414145,Infinite Crisis,comic book limited miniseries,Crisi infinita,miniserie a fumetti
http://www.wikidata.org/entity/Q875066,Weekly Shōnen Sunday,Japanese manga magazine,Weekly Shonen Sunday,rivista settimanale di manga shonen giapponese
http://www.wikidata.org/entity/Q786701,Devil Lady,manga,Devillady,manga di Gō Nagai
http://www.wikidata.org/entity/Q809789,Basara,Japanese manga series by Yumi Tamura,Basara,manga
http://www.wikidata.org/entity/Q713884,Cooking Papa,manga series,Cooking Papa,manga seinen di Tochi Ueyama
http://www.wikidata.org/entity/Q1194036,Young Animal,Japanese manga magazine,Young Animal,rivista giapponese di manga seinen pubblicata dalla Hakusensha
http://www.wikidata.org/entity/Q369744,Nozoki Ana,Japanese manga series,Peep Hole,manga del 2009
http://www.wikidata.org/entity/Q761921,Magi: The Labyrinth of Magic,Japanese manga series,Magi,manga scritto e disegnato da Shinobu Ōtaka
http://www.wikidata.org/entity/Q8023550,Wimmen's Comix,American underground comics anthology series with all-female contributors,Wimmen's Comix,rivista statunitense di fumetti underground
http://www.wikidata.org/entity/Q2629010,The Dark Knight Strikes Again,comic book series by Frank Miller,Batman: Il cavaliere oscuro colpisce ancora,Miniserie a fumetti di Frank Miller e Lynn Varley pubblicata per DC Comics
http://www.wikidata.org/entity/Q484955,Kirarin Revolution,Japanese manga series,Kilari,manga e anime di An Nakahara
http://www.wikidata.org/entity/Q81255,Betsucomi,Japanese manga magazine,Bessatsu Shōjo Comic,rivista giapponese di manga shōjo pubblicata dalla Shogakukan
http://www.wikidata.org/entity/Q1191939,Ciao,Japanese manga magazine,Ciao,rivista giapponese di manga shōjo pubblicata da Shogakukan
http://www.wikidata.org/entity/Q716172,Mobile Fighter G Gundam,Japanese anime television series,Kidō butoden G Gundam,serie di manga
http://www.wikidata.org/entity/Q2706671,Young Ace,Japanese manga magazine,Young Ace,rivista giapponese mensile di manga seinen edita dalla Kadokawa Shoten
http://www.wikidata.org/entity/Q1123400,Catwoman: When in Rome,limited series,Catwoman: Vacanze romane,miniserie a fumetti
http://www.wikidata.org/entity/Q373051,Eagle: The Making of an Asian-American President,manga by Kaiji Kawaguchi,Eagle,serie di manga
http://www.wikidata.org/entity/Q763229,Kiba no Tabishōnin: The Arms Peddler,Japanese manga series,The Arms Peddler,serie di manga
http://www.wikidata.org/entity/Q2270869,Final Crisis,Limited DC Comics crossover series,Crisi finale,miniserie a fumetti
http://www.wikidata.org/entity/Q728695,Ode to Kirihito,Japanese manga series,Kirihito,manga di Osamu Tezuka
http://www.wikidata.org/entity/Q195143,Jump Square,Japanese manga magazine,Jump Square,rivista mensile giapponese di manga
http://www.wikidata.org/entity/Q4021190,X-Men: Children of the Atom,1999 comic book limited series,X-Men: Figli dell'atomo,Miniserie a fumetti della Marvel Comics
http://www.wikidata.org/entity/Q795118,Terra for Mars,"Japanese manga series written by Yū Sasuga and illustrated by Kenichi Tachibana, and anime series adaptation",Terra Formars,manga ed anime di Yu Sasuga e Kenichi Tachibana
http://www.wikidata.org/entity/Q794345,Beyblade: Metal Fusion,Japanese manga series,Beyblade Metal Fusion,manga di Takafumi Adachi
http://www.wikidata.org/entity/Q378595,Kingdom Hearts,manga series,Kingdom Hearts,lista di un progetto Wikimedia
http://www.wikidata.org/entity/Q782288,Hero Tales,manga and anime,Hero Tales - Le cronache di Hagun,manga scritto da Jin-Zhou Huan e disegnato da Hiromu Arakawa
http://www.wikidata.org/entity/Q909935,Monthly Shōnen Magazine,Japanese manga magazine,Monthly Shōnen Magazine,rivista mensile giapponese di manga
http://www.wikidata.org/entity/Q764135,Gin Tama,Japanese manga series,Gintama,manga comico giapponese scritto e disegnato da Hideaki Sorachi
http://www.wikidata.org/entity/Q1100834,That Yellow Bastard,comic limited series,Quel bastardo giallo,miniserie a fumetti
http://www.wikidata.org/entity/Q714760,Slam Dunk,Japanese manga series,Slam Dunk,manga shōnen di Takehiko Inoue
http://www.wikidata.org/entity/Q730229,X,Japanese manga series,X,manga scritto e disegnato dal gruppo di autrici CLAMP
http://www.wikidata.org/entity/Q763479,Rideback,Japanese manga series,Rideback,serie di manga
http://www.wikidata.org/entity/Q360684,Message to Adolf,Japanese manga series,La storia dei tre Adolf,serie manga
http://www.wikidata.org/entity/Q549639,Champion Red,Japanese manga magazine,Champion Red,rivista mensile giapponese di manga
http://www.wikidata.org/entity/Q220015,Weekly Shōnen Jump,Japanese manga magazine,Weekly Shōnen Jump,rivista settimanale giapponese di manga
http://www.wikidata.org/entity/Q388479,The Monster Kid,Japanese manga series by Fujiko Fujio A,Carletto il principe dei mostri,manga di Fujiko Fujio
http://www.wikidata.org/entity/Q4003193,Ultimate Wolverine vs. Hulk,comic book series,Ultimate Wolverine vs. Hulk,Miniserie fumettistica
http://www.wikidata.org/entity/Q2334647,Fray,comic book limited series,Fray,miniserie a fumetti
http://www.wikidata.org/entity/Q3977956,Superman for All Seasons,1998 comic book limited series by Jeph Loeb and Tim Sale,Superman: Stagioni,miniserie a fumetti del 1998
http://www.wikidata.org/entity/Q30607056,Klaus,2015–19 series by Grant Morrison and Dan Mora,Klaus,miniserie a fumetti
http://www.wikidata.org/entity/Q1140190,Shōnen Sunday Super,Japanese manga magazine,Shōnen Sunday Super,rivista mensile giapponese di manga
http://www.wikidata.org/entity/Q1080567,Manga Time Kirara Carat,Japanese manga magazine,Manga Time Kirara Carat,rivista giapponese di manga seinen della Hōbunsha
http://www.wikidata.org/entity/Q3266707,Good! Afternoon,Japanese manga magazine,Good! Afternoon,rivista giapponese di fumetti
http://www.wikidata.org/entity/Q906546,Comic Yuri Hime,Japanese manga magazine,Yuri Hime,rivista di manga yuri giapponese pubblicato con cadenza trimestrale
http://www.wikidata.org/entity/Q718449,Team Medical Dragon,manga,Team Medical Dragon,serie di manga
http://www.wikidata.org/entity/Q110115552,Viral Hit,South Korean webcomic,Viral Hit,manhwa di Taejun Pak e Kim Junghyun
http://www.wikidata.org/entity/Q712742,Asunaro hakusho,Japanese manga series,Asunaro hakusho,serie televisiva giapponese
http://www.wikidata.org/entity/Q1082765,Manga Time Kirara Forward,Japanese manga magazine,Manga Time Kirara Forward,rivista giapponese di manga
http://www.wikidata.org/entity/Q326642,Haikyu!!,Japanese manga series,Haikyu!!,manga scritto e disegnato da Haruichi Furudate
http://www.wikidata.org/entity/Q840447,Stop!! Hibari-kun!,Japanese manga series,Stop!! Hibari-kun!,serie di manga
http://www.wikidata.org/entity/Q290043,Afternoon,Japanese manga magazine,Afternoon,mensile di manga giapponese
http://www.wikidata.org/entity/Q44471,Dengeki Comic Gao!,Japanese manga magazine,Dengeki Comic Gao!,rivista mensile giapponese di manga
http://www.wikidata.org/entity/Q806915,All Purpose Cultural Cat Girl Nuku Nuku,manga,Bannō bunka nekomusume,manga giapponese
http://www.wikidata.org/entity/Q20715628,Mad Max: Fury Road,comic,Mad Max: Fury Road,miniserie a fumetti
http://www.wikidata.org/entity/Q388128,Afro Samurai,Japanese seinen dōjinshi manga series written and illustrated by manga artist Takashi Okazaki,Afro Samurai,manga di Takashi Okazaki
http://www.wikidata.org/entity/Q839091,Lucky Star,Japanese manga series,Lucky Star,manga di Kagami Yoshimizu creato nel 2004
http://www.wikidata.org/entity/Q724048,Desert Punk,Japanese manga series,Desert Punk,serie di manga
